Tea_ID,Tea_Type,Region,Site,Plot,Lat,Lon,Elevation,Initial,Depth,Burial,Recovery,Days,Season,Final,Label,Tea_init,Tea_final,Loss,Treatment,Contributor,Soil moisture,Additional information
UM A R 3,Rooibos,Umiujaq,Umiujaq A,UM_A,56.5374,-76.53164,34,2.2727,8,05/08/2015,22/07/2016,352,Year,1.6536,String,1.910,1.4951,0.22,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM A R 4,Rooibos,Umiujaq,Umiujaq A,UM_A,56.5374,-76.53164,34,2.2651,8,05/08/2015,22/07/2016,352,Year,1.6858,String,1.903,1.5273,0.20,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM A R 5,Rooibos,Umiujaq,Umiujaq A,UM_A,56.5374,-76.53164,34,2.2578,8,05/08/2015,22/07/2016,352,Year,1.6825,String,1.896,1.524,0.20,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM A R 6,Rooibos,Umiujaq,Umiujaq A,UM_A,56.5374,-76.53164,34,2.2469,8,05/08/2015,22/07/2016,352,Year,1.6912,String,1.886,1.5327,0.19,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM A R 7,Rooibos,Umiujaq,Umiujaq A,UM_A,56.5374,-76.53164,34,2.1895,8,05/08/2015,22/07/2016,352,Year,1.6091,String,1.832,1.4506,0.21,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM A R 8,Rooibos,Umiujaq,Umiujaq A,UM_A,56.5374,-76.53164,34,2.2720,8,05/08/2015,22/07/2016,352,Year,1.7192,String,1.910,1.5607,0.18,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM A R 9,Rooibos,Umiujaq,Umiujaq A,UM_A,56.5374,-76.53164,34,2.2187,8,05/08/2015,22/07/2016,352,Year,1.6416,String,1.859,1.4831,0.20,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM A R 10,Rooibos,Umiujaq,Umiujaq A,UM_A,56.5374,-76.53164,34,2.1553,8,05/08/2015,22/07/2016,352,Year,1.5646,String,1.799,1.4061,0.22,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B G 1,Green,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.0507,8,06/08/2015,20/07/2016,349,Year,0.8781,String,1.734,0.720016,0.58,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B G 2,Green,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.0304,8,06/08/2015,20/07/2016,349,Year,0.9965,String,1.714,0.838416,0.51,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B G 3,Green,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.1017,8,06/08/2015,20/07/2016,349,Year,0.9600,String,1.783,0.801916,0.55,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B G 4,Green,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.0498,8,06/08/2015,20/07/2016,349,Year,0.7574,String,1.733,0.599316,0.65,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B G 5,Green,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.0654,8,06/08/2015,20/07/2016,349,Year,0.9315,String,1.748,0.773416,0.56,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B G 6,Green,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.0655,8,06/08/2015,20/07/2016,349,Year,0.7262,String,1.748,0.568116,0.67,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B G 7,Green,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.0334,8,06/08/2015,20/07/2016,349,Year,0.7253,String,1.717,0.567216,0.67,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B G 8,Green,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.0757,8,06/08/2015,20/07/2016,349,Year,0.7610,String,1.758,0.602916,0.66,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B G 9,Green,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.0572,8,06/08/2015,20/07/2016,349,Year,0.6701,String,1.740,0.512016,0.71,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B G 10,Green,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.2014,8,06/08/2015,20/07/2016,349,Year,0.7440,String,1.879,0.585916,0.69,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B R 1,Rooibos,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.2560,8,06/08/2015,20/07/2016,349,Year,1.7985,String,1.894,1.64,0.13,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B R 2,Rooibos,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.2806,8,06/08/2015,20/07/2016,349,Year,1.8203,String,1.918,1.6618,0.13,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B R 3,Rooibos,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.2734,8,06/08/2015,20/07/2016,349,Year,1.7894,String,1.911,1.6309,0.15,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B R 4,Rooibos,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.2372,8,06/08/2015,20/07/2016,349,Year,1.7770,String,1.877,1.6185,0.14,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B R 5,Rooibos,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.2102,8,06/08/2015,20/07/2016,349,Year,1.7478,String,1.851,1.5893,0.14,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B R 6,Rooibos,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.2621,8,06/08/2015,20/07/2016,349,Year,1.8031,String,1.900,1.6446,0.13,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B R 7,Rooibos,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.2398,8,06/08/2015,20/07/2016,349,Year,1.7953,String,1.879,1.6368,0.13,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B R 8,Rooibos,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.1871,8,06/08/2015,20/07/2016,349,Year,1.7461,String,1.829,1.5876,0.13,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B R 9,Rooibos,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.2547,8,06/08/2015,20/07/2016,349,Year,1.7982,String,1.893,1.6397,0.13,None,"Sandra Angers-Blondin, Stephane Boudreau",,
UM B R 10,Rooibos,Umiujaq,Umiujaq B,UM_B,56.57045,-76.48628,128,2.2672,8,06/08/2015,20/07/2016,349,Year,1.7707,String,1.905,1.6122,0.15,None,"Sandra Angers-Blondin, Stephane Boudreau",,
GAVIA_POL 1,Green,Gavia,GAVIA_POL,GV_P_C,46.3409,10.4981,2681,2.0261,8,19/07/2016,07/10/2016,80,Summer,0.93654,Yes,1.710,0.687849356,0.60,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 2,Green,Gavia,GAVIA_POL,GV_P_C,46.3409,10.4981,2681,2.0577,8,19/07/2016,07/10/2016,80,Summer,1.06994,Yes,1.740,0.821249356,0.53,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 3,Green,Gavia,GAVIA_POL,GV_P_C,46.3409,10.4981,2681,2.1503,8,19/07/2016,07/10/2016,80,Summer,1.01884,Yes,1.829,0.770149356,0.58,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 4,Green,Gavia,GAVIA_POL,GV_P_C,46.3409,10.4981,2681,1.9951,8,19/07/2016,07/10/2016,80,Summer,0.81524,Yes,1.680,0.566549356,0.66,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 5,Green,Gavia,GAVIA_POL,GV_P_C,46.3409,10.4981,2681,2.0083,8,19/07/2016,07/10/2016,80,Summer,1.01974,Yes,1.693,0.771049356,0.54,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 1,Rooibos,Gavia,GAVIA_POL,GV_P_C,46.3409,10.4981,2681,2.2091,8,19/07/2016,07/10/2016,80,Summer,1.76614,Yes,1.850,1.517083356,0.18,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 2,Rooibos,Gavia,GAVIA_POL,GV_P_C,46.3409,10.4981,2681,2.2305,8,19/07/2016,07/10/2016,80,Summer,1.73304,Yes,1.870,1.483983356,0.21,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 3,Rooibos,Gavia,GAVIA_POL,GV_P_C,46.3409,10.4981,2681,2.232,8,19/07/2016,07/10/2016,80,Summer,1.74754,Yes,1.872,1.498483356,0.20,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 4,Rooibos,Gavia,GAVIA_POL,GV_P_C,46.3409,10.4981,2681,2.3212,8,19/07/2016,07/10/2016,80,Summer,1.82504,Yes,1.956,1.575983356,0.19,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 5,Rooibos,Gavia,GAVIA_POL,GV_P_C,46.3409,10.4981,2681,2.2675,8,19/07/2016,07/10/2016,80,Summer,1.76174,Yes,1.905,1.512683356,0.21,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_SAL 1,Green,Gavia,GAVIA_SAL,GV_S_C,46.3408,10.4979,2681,2.0121,8,19/07/2016,07/10/2016,80,Summer,0.98624,Yes,1.696,0.737549356,0.57,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 2,Green,Gavia,GAVIA_SAL,GV_S_C,46.3408,10.4979,2681,2.0741,8,19/07/2016,07/10/2016,80,Summer,1.09124,Yes,1.756,0.842549356,0.52,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 3,Green,Gavia,GAVIA_SAL,GV_S_C,46.3408,10.4979,2681,1.9945,8,19/07/2016,07/10/2016,80,Summer,1.02794,Yes,1.679,0.779249356,0.54,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 4,Green,Gavia,GAVIA_SAL,GV_S_C,46.3408,10.4979,2681,2.1469,8,19/07/2016,07/10/2016,80,Summer,1.06324,Yes,1.826,0.814549356,0.55,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 5,Green,Gavia,GAVIA_SAL,GV_S_C,46.3408,10.4979,2681,2.0419,8,19/07/2016,07/10/2016,80,Summer,1.10324,Yes,1.725,0.854549356,0.50,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 1,Rooibos,Gavia,GAVIA_SAL,GV_S_C,46.3408,10.4979,2681,2.2468,8,19/07/2016,07/10/2016,80,Summer,1.77144,Yes,1.886,1.522383356,0.19,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 2,Rooibos,Gavia,GAVIA_SAL,GV_S_C,46.3408,10.4979,2681,2.2865,8,19/07/2016,07/10/2016,80,Summer,1.76694,Yes,1.923,1.517883356,0.21,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 3,Rooibos,Gavia,GAVIA_SAL,GV_S_C,46.3408,10.4979,2681,2.2737,8,19/07/2016,07/10/2016,80,Summer,1.75554,Yes,1.911,1.506483356,0.21,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 4,Rooibos,Gavia,GAVIA_SAL,GV_S_C,46.3408,10.4979,2681,2.2332,8,19/07/2016,07/10/2016,80,Summer,1.73474,Yes,1.873,1.485683356,0.21,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 5,Rooibos,Gavia,GAVIA_SAL,GV_S_C,46.3408,10.4979,2681,2.2341,8,19/07/2016,07/10/2016,80,Summer,1.76804,Yes,1.874,1.518983356,0.19,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_POL 1,Green,Gavia,GAVIA_POL,GV_P_W,46.3409,10.4981,2681,2.1078,8,19/07/2016,07/10/2016,80,Summer,0.91514,Yes,1.788,0.666449356,0.63,WARMING,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 2,Green,Gavia,GAVIA_POL,GV_P_W,46.3409,10.4981,2681,2.0412,8,19/07/2016,07/10/2016,80,Summer,0.99594,Yes,1.724,0.747249356,0.57,WARMING,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 3,Green,Gavia,GAVIA_POL,GV_P_W,46.3409,10.4981,2681,2.0323,8,19/07/2016,07/10/2016,80,Summer,0.95104,Yes,1.716,0.702349356,0.59,WARMING,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 4,Green,Gavia,GAVIA_POL,GV_P_W,46.3409,10.4981,2681,2.003,8,19/07/2016,07/10/2016,80,Summer,0.97824,Yes,1.688,0.729549356,0.57,WARMING,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 5,Green,Gavia,GAVIA_POL,GV_P_W,46.3409,10.4981,2681,2.1227,8,19/07/2016,07/10/2016,80,Summer,0.93634,Yes,1.803,0.687649356,0.62,WARMING,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 1,Rooibos,Gavia,GAVIA_POL,GV_P_W,46.3409,10.4981,2681,2.2419,8,19/07/2016,07/10/2016,80,Summer,1.73344,Yes,1.881,1.484383356,0.21,WARMING,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 2,Rooibos,Gavia,GAVIA_POL,GV_P_W,46.3409,10.4981,2681,2.2967,8,19/07/2016,07/10/2016,80,Summer,1.79324,Yes,1.933,1.544183356,0.20,WARMING,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 3,Rooibos,Gavia,GAVIA_POL,GV_P_W,46.3409,10.4981,2681,2.2828,8,19/07/2016,07/10/2016,80,Summer,1.75044,Yes,1.920,1.501383356,0.22,WARMING,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 4,Rooibos,Gavia,GAVIA_POL,GV_P_W,46.3409,10.4981,2681,2.2508,8,19/07/2016,07/10/2016,80,Summer,1.75184,Yes,1.890,1.502783356,0.20,WARMING,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 5,Rooibos,Gavia,GAVIA_POL,GV_P_W,46.3409,10.4981,2681,2.2322,8,19/07/2016,07/10/2016,80,Summer,1.69454,Yes,1.872,1.445483356,0.23,WARMING,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_SAL 1,Green,Gavia,GAVIA_SAL,GV_S_W,46.3408,10.4979,2681,2.0939,8,19/07/2016,07/10/2016,80,Summer,1.00594,Yes,1.775,0.757249356,0.57,WARMING,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 2,Green,Gavia,GAVIA_SAL,GV_S_W,46.3408,10.4979,2681,2.0692,8,19/07/2016,07/10/2016,80,Summer,0.96244,Yes,1.751,0.713749356,0.59,WARMING,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 3,Green,Gavia,GAVIA_SAL,GV_S_W,46.3408,10.4979,2681,2.0639,8,19/07/2016,07/10/2016,80,Summer,0.96994,Yes,1.746,0.721249356,0.59,WARMING,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 4,Green,Gavia,GAVIA_SAL,GV_S_W,46.3408,10.4979,2681,2.0411,8,19/07/2016,07/10/2016,80,Summer,1.00224,Yes,1.724,0.753549356,0.56,WARMING,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 5,Green,Gavia,GAVIA_SAL,GV_S_W,46.3408,10.4979,2681,2.037,8,19/07/2016,07/10/2016,80,Summer,1.04834,Yes,1.720,0.799649356,0.54,WARMING,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 1,Rooibos,Gavia,GAVIA_SAL,GV_S_W,46.3408,10.4979,2681,2.2377,8,19/07/2016,07/10/2016,80,Summer,1.78104,Yes,1.877,1.531983356,0.18,WARMING,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 2,Rooibos,Gavia,GAVIA_SAL,GV_S_W,46.3408,10.4979,2681,2.273,8,19/07/2016,07/10/2016,80,Summer,1.77944,Yes,1.910,1.530383356,0.20,WARMING,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 3,Rooibos,Gavia,GAVIA_SAL,GV_S_W,46.3408,10.4979,2681,2.2211,8,19/07/2016,07/10/2016,80,Summer,1.73874,Yes,1.861,1.489683356,0.20,WARMING,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 4,Rooibos,Gavia,GAVIA_SAL,GV_S_W,46.3408,10.4979,2681,2.2485,8,19/07/2016,07/10/2016,80,Summer,1.75064,Yes,1.887,1.501583356,0.20,WARMING,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 5,Rooibos,Gavia,GAVIA_SAL,GV_S_W,46.3408,10.4979,2681,2.2344,8,19/07/2016,07/10/2016,80,Summer,1.69274,Yes,1.874,1.443683356,0.23,WARMING,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_POL 1,Green,Gavia,GAVIA_POL,GV_P_AS_3m,46.3409,10.4981,2681,1.9927,8,19/07/2016,07/10/2016,80,Summer,1.08354,Yes,1.678,0.834849356,0.50,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 2,Green,Gavia,GAVIA_POL,GV_P_AS_3m,46.3409,10.4981,2681,2.1308,8,19/07/2016,07/10/2016,80,Summer,1.18134,Yes,1.811,0.932649356,0.48,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 3,Green,Gavia,GAVIA_POL,GV_P_AS_3m,46.3409,10.4981,2681,2.0984,8,19/07/2016,07/10/2016,80,Summer,1.13254,Yes,1.779,0.883849356,0.50,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 1,Rooibos,Gavia,GAVIA_POL,GV_P_AS_3m,46.3409,10.4981,2681,2.2598,8,19/07/2016,07/10/2016,80,Summer,1.75664,Yes,1.898,1.507583356,0.21,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 2,Rooibos,Gavia,GAVIA_POL,GV_P_AS_3m,46.3409,10.4981,2681,2.2527,8,19/07/2016,07/10/2016,80,Summer,1.74274,Yes,1.891,1.493683356,0.21,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_POL 3,Rooibos,Gavia,GAVIA_POL,GV_P_AS_3m,46.3409,10.4981,2681,2.1904,8,19/07/2016,07/10/2016,80,Summer,1.71964,Yes,1.833,1.470583356,0.20,None,Michele Carbognani; Alessandro Petraglia,,POL
GAVIA_SAL 1,Green,Gavia,GAVIA_SAL,GV_S_AS_3m,46.3408,10.4979,2681,2.1681,8,19/07/2016,07/10/2016,80,Summer,1.18114,Yes,1.847,0.932449356,0.50,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 2,Green,Gavia,GAVIA_SAL,GV_S_AS_3m,46.3408,10.4979,2681,2.0808,8,19/07/2016,07/10/2016,80,Summer,1.13614,Yes,1.763,0.887449356,0.50,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 3,Green,Gavia,GAVIA_SAL,GV_S_AS_3m,46.3408,10.4979,2681,2.1164,8,19/07/2016,07/10/2016,80,Summer,1.10664,Yes,1.797,0.857949356,0.52,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 1,Rooibos,Gavia,GAVIA_SAL,GV_S_AS_3m,46.3408,10.4979,2681,2.2778,8,19/07/2016,07/10/2016,80,Summer,1.81974,Yes,1.915,1.570683356,0.18,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 2,Rooibos,Gavia,GAVIA_SAL,GV_S_AS_3m,46.3408,10.4979,2681,2.2665,8,19/07/2016,07/10/2016,80,Summer,1.78834,Yes,1.904,1.539283356,0.19,None,Michele Carbognani; Alessandro Petraglia,,SAL
GAVIA_SAL 3,Rooibos,Gavia,GAVIA_SAL,GV_S_AS_3m,46.3408,10.4979,2681,2.1764,8,19/07/2016,07/10/2016,80,Summer,1.72274,Yes,1.819,1.473683356,0.19,None,Michele Carbognani; Alessandro Petraglia,,SAL
J-1,Rooibos,Munt Buffalora,CH-BUF_N,CH-BUF_N,46.64609,10.24389,2425,2.128,2,22/06/2016,13/09/2016,83,Summer,1.964,String,1.774,1.8055,-0.02,None,"Jonathan von Oppen, Sonja Wipf",,
J-2,Rooibos,Munt Buffalora,CH-BUF_N,CH-BUF_N,46.64609,10.24389,2425,2.092,2,22/06/2016,13/09/2016,83,Summer,1.804,String,1.740,1.6455,0.05,None,"Jonathan von Oppen, Sonja Wipf",,
J-3,Rooibos,Munt Buffalora,CH-BUF_N,CH-BUF_N,46.64609,10.24389,2425,2.089,2,22/06/2016,13/09/2016,83,Summer,1.805,String,1.737,1.6465,0.05,None,"Jonathan von Oppen, Sonja Wipf",,
J-4,Green,Munt Buffalora,CH-BUF_N,CH-BUF_N,46.64609,10.24389,2425,2.004,2,22/06/2016,13/09/2016,83,Summer,0.929,String,1.689,0.770916,0.54,None,"Jonathan von Oppen, Sonja Wipf",,
J-5,Green,Munt Buffalora,CH-BUF_N,CH-BUF_N,46.64609,10.24389,2425,1.983,2,22/06/2016,13/09/2016,83,Summer,0.866,String,1.668,0.707916,0.58,None,"Jonathan von Oppen, Sonja Wipf",,
J-6,Green,Munt Buffalora,CH-BUF_N,CH-BUF_N,46.64609,10.24389,2425,2.048,2,22/06/2016,13/09/2016,83,Summer,0.964,String,1.731,0.805916,0.53,None,"Jonathan von Oppen, Sonja Wipf",,
J-13,Green,Munt Buffalora,CH-BUF_E,CH-BUF_E,46.63854,10.24405,2425,2.093,2,23/06/2016,13/09/2016,82,Summer,0.984,String,1.774,0.825916,0.53,None,"Jonathan von Oppen, Sonja Wipf",,
J-14,Green,Munt Buffalora,CH-BUF_E,CH-BUF_E,46.63854,10.24405,2425,1.956,2,23/06/2016,13/09/2016,82,Summer,1.007,String,1.642,0.848916,0.48,None,"Jonathan von Oppen, Sonja Wipf",,
J-15,Green,Munt Buffalora,CH-BUF_E,CH-BUF_E,46.63854,10.24405,2425,1.975,2,23/06/2016,13/09/2016,82,Summer,1.009,String,1.661,0.850916,0.49,None,"Jonathan von Oppen, Sonja Wipf",,
J-22,Rooibos,Munt Buffalora,CH-BUF_E,CH-BUF_E,46.63854,10.24405,2425,2.136,2,23/06/2016,13/09/2016,82,Summer,1.813,String,1.781,1.6545,0.07,None,"Jonathan von Oppen, Sonja Wipf",,
J-23,Rooibos,Munt Buffalora,CH-BUF_E,CH-BUF_E,46.63854,10.24405,2425,2.129,2,23/06/2016,13/09/2016,82,Summer,1.800,String,1.775,1.6415,0.07,None,"Jonathan von Oppen, Sonja Wipf",,
J-24,Rooibos,Munt Buffalora,CH-BUF_E,CH-BUF_E,46.63854,10.24405,2425,2.121,2,23/06/2016,13/09/2016,82,Summer,1.841,String,1.767,1.6825,0.05,None,"Jonathan von Oppen, Sonja Wipf",,
J-33,Rooibos,Munt Buffalora,CH-BUF_S,CH-BUF_S,46.63872,10.24394,2425,2.097,2,23/06/2016,13/09/2016,82,Summer,1.772,String,1.744,1.6135,0.08,None,"Jonathan von Oppen, Sonja Wipf",,
J-34,Rooibos,Munt Buffalora,CH-BUF_S,CH-BUF_S,46.63872,10.24394,2425,2.137,2,23/06/2016,13/09/2016,82,Summer,1.828,String,1.782,1.6695,0.06,None,"Jonathan von Oppen, Sonja Wipf",,
J-35,Rooibos,Munt Buffalora,CH-BUF_S,CH-BUF_S,46.63872,10.24394,2425,2.064,2,23/06/2016,13/09/2016,82,Summer,1.709,String,1.713,1.5505,0.09,None,"Jonathan von Oppen, Sonja Wipf",,
J-37,Green,Munt Buffalora,CH-BUF_S,CH-BUF_S,46.63872,10.24394,2425,1.917,2,23/06/2016,13/09/2016,82,Summer,1.032,String,1.605,0.873916,0.46,None,"Jonathan von Oppen, Sonja Wipf",,
J-38,Green,Munt Buffalora,CH-BUF_S,CH-BUF_S,46.63872,10.24394,2425,2.062,2,23/06/2016,13/09/2016,82,Summer,1.001,String,1.744,0.842916,0.52,None,"Jonathan von Oppen, Sonja Wipf",,
J-39,Green,Munt Buffalora,CH-BUF_S,CH-BUF_S,46.63872,10.24394,2425,2.056,2,23/06/2016,13/09/2016,82,Summer,1.072,String,1.739,0.913916,0.47,None,"Jonathan von Oppen, Sonja Wipf",,
J-44,Rooibos,Munt Buffalora,CH-BUF_W,CH-BUF_W,46.63874,10.24271,2425,2.059,2,22/06/2016,13/09/2016,83,Summer,1.779,String,1.708,1.6205,0.05,None,"Jonathan von Oppen, Sonja Wipf",,
J-45,Rooibos,Munt Buffalora,CH-BUF_W,CH-BUF_W,46.63874,10.24271,2425,2.127,2,22/06/2016,13/09/2016,83,Summer,1.828,String,1.773,1.6695,0.06,None,"Jonathan von Oppen, Sonja Wipf",,
J-46,Rooibos,Munt Buffalora,CH-BUF_W,CH-BUF_W,46.63874,10.24271,2425,2.095,2,22/06/2016,13/09/2016,83,Summer,1.746,String,1.742,1.5875,0.09,None,"Jonathan von Oppen, Sonja Wipf",,
J-47,Green,Munt Buffalora,CH-BUF_W,CH-BUF_W,46.63874,10.24271,2425,2.009,2,22/06/2016,13/09/2016,83,Summer,1.061,String,1.693,0.902916,0.47,None,"Jonathan von Oppen, Sonja Wipf",,
J-48,Green,Munt Buffalora,CH-BUF_W,CH-BUF_W,46.63874,10.24271,2425,1.984,2,22/06/2016,13/09/2016,83,Summer,1.073,String,1.669,0.914916,0.45,None,"Jonathan von Oppen, Sonja Wipf",,
J-49,Green,Munt Buffalora,CH-BUF_W,CH-BUF_W,46.63874,10.24271,2425,1.982,2,22/06/2016,13/09/2016,83,Summer,1.072,String,1.667,0.913916,0.45,None,"Jonathan von Oppen, Sonja Wipf",,
1CB1,Green,Trail Valley 1,Trail_Valley_1CB,Trail_Valley_1CB,68.749975,-133.514847,98.742386,2.024,8,24/06/2016,20/08/2016,57,Summer,0.985,Yes,1.708,0.736309356,0.57,None,Cory Wallace,,Bottom
1CB2,Green,Trail Valley 1,Trail_Valley_1CB,Trail_Valley_1CB,68.749975,-133.514847,98.742386,1.999,8,24/06/2016,20/08/2016,57,Summer,1.035,Yes,1.684,0.786309356,0.53,None,Cory Wallace,,Bottom
1CB3,Green,Trail Valley 1,Trail_Valley_1CB,Trail_Valley_1CB,68.749975,-133.514847,98.742386,2.066,8,24/06/2016,20/08/2016,57,Summer,0.828,Yes,1.748,0.579309356,0.67,None,Cory Wallace,,Bottom
1CM1,Green,Trail Valley 1,Trail_Valley_1CM,Trail_Valley_1CM,68.750494,-133.515647,101.620834,1.979,8,24/06/2016,20/08/2016,57,Summer,1.047,Yes,1.665,0.798309356,0.52,None,Cory Wallace,,Middle
1CM2,Green,Trail Valley 1,Trail_Valley_1CM,Trail_Valley_1CM,68.750494,-133.515647,101.620834,2.031,8,24/06/2016,20/08/2016,57,Summer,0.817,Yes,1.715,0.568309356,0.67,None,Cory Wallace,,Middle
1CM3,Green,Trail Valley 1,Trail_Valley_1CM,Trail_Valley_1CM,68.750494,-133.515647,101.620834,2.06,8,24/06/2016,20/08/2016,57,Summer,0.996,Yes,1.743,0.747309356,0.57,None,Cory Wallace,,Middle
1CT1,Green,Trail Valley 1,Trail_Valley_1CT,Trail_Valley_1CT,68.751036,-133.516511,104.799278,1.922,8,24/06/2016,20/08/2016,57,Summer,0.896,Yes,1.610,0.647309356,0.60,None,Cory Wallace,,Top
1CT2,Green,Trail Valley 1,Trail_Valley_1CT,Trail_Valley_1CT,68.751036,-133.516511,104.799278,2.026,8,24/06/2016,20/08/2016,57,Summer,1.073,Yes,1.710,0.824309356,0.52,None,Cory Wallace,,Top
